epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
167,67562.9,1.33819,1.10868,1.24156,0.6908,0.59853,0.65374,0.42409,2.28157,1.29347,2.32641,0.0083566,0.0083566,0.0083566
168,67956.8,1.33966,1.11585,1.24188,0.69068,0.59881,0.65371,0.42417,2.28152,1.29327,2.3251,0.0083467,0.0083467,0.0083467
169,68328.6,1.34176,1.11455,1.24314,0.69042,0.59906,0.654,0.4243,2.28135,1.29325,2.32464,0.0083368,0.0083368,0.0083368
170,68676.5,1.33728,1.11665,1.24064,0.6893,0.59974,0.65391,0.42437,2.28113,1.29294,2.32408,0.0083269,0.0083269,0.0083269
171,69042.8,1.34112,1.116,1.24441,0.68938,0.59958,0.65411,0.42433,2.28096,1.29242,2.32355,0.008317,0.008317,0.008317
172,69493.6,1.33827,1.11738,1.24243,0.6899,0.59996,0.65417,0.42451,2.28113,1.29213,2.32415,0.0083071,0.0083071,0.0083071
173,69851.1,1.33959,1.11703,1.24241,0.69025,0.59955,0.65425,0.42464,2.28107,1.29183,2.32312,0.0082972,0.0082972,0.0082972
174,70224.8,1.33733,1.11212,1.24144,0.69077,0.59953,0.65436,0.42467,2.28103,1.29164,2.3237,0.0082873,0.0082873,0.0082873
175,70634.5,1.34123,1.11577,1.24453,0.69027,0.59932,0.65427,0.42451,2.28101,1.29142,2.32332,0.0082774,0.0082774,0.0082774
176,71076.4,1.3371,1.11088,1.24086,0.68979,0.59872,0.65435,0.42476,2.28067,1.29121,2.32255,0.0082675,0.0082675,0.0082675
177,71480.6,1.33662,1.1138,1.24064,0.69196,0.59779,0.65468,0.42474,2.28045,1.29124,2.32293,0.0082576,0.0082576,0.0082576
178,71855.4,1.33651,1.11084,1.24152,0.69089,0.59872,0.65474,0.42475,2.28016,1.29115,2.32169,0.0082477,0.0082477,0.0082477
179,72249.8,1.33917,1.1127,1.24293,0.69191,0.59843,0.65458,0.42482,2.27976,1.29075,2.32009,0.0082378,0.0082378,0.0082378
180,72744.5,1.34136,1.11731,1.24278,0.69148,0.59817,0.65455,0.42486,2.27953,1.29073,2.31933,0.0082279,0.0082279,0.0082279
181,73163,1.3395,1.11225,1.24113,0.69087,0.59921,0.65474,0.42469,2.27933,1.29063,2.31876,0.008218,0.008218,0.008218
