epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
141,49516.8,1.37438,1.14828,1.2576,0.69826,0.59162,0.64761,0.41641,2.30853,1.31052,2.30636,0.009307,0.009307,0.009307
142,49842.3,1.37581,1.14982,1.26138,0.69989,0.59064,0.64774,0.41633,2.30821,1.3101,2.30671,0.00930205,0.00930205,0.00930205
143,50162.3,1.37113,1.149,1.25676,0.69644,0.59354,0.64786,0.41647,2.30783,1.30959,2.30558,0.0092971,0.0092971,0.0092971
144,50483,1.36644,1.13948,1.25414,0.69927,0.59209,0.6476,0.4165,2.3074,1.30978,2.30523,0.00929215,0.00929215,0.00929215
145,50801.1,1.36653,1.13788,1.25418,0.69964,0.59166,0.64756,0.41658,2.30736,1.30911,2.30455,0.0092872,0.0092872,0.0092872
146,51108.8,1.36743,1.14302,1.25314,0.69923,0.59213,0.64759,0.41654,2.30675,1.3087,2.3031,0.00928225,0.00928225,0.00928225
147,51430.4,1.36904,1.14249,1.256,0.69984,0.59187,0.64765,0.41675,2.30655,1.30829,2.30197,0.0092773,0.0092773,0.0092773
148,51748.1,1.36774,1.14264,1.25469,0.7004,0.59204,0.64779,0.41686,2.30623,1.30791,2.30056,0.00927235,0.00927235,0.00927235
149,52068.1,1.36426,1.13979,1.25132,0.70084,0.59179,0.6479,0.41696,2.30591,1.30752,2.29929,0.0092674,0.0092674,0.0092674
150,52382.6,1.3726,1.14625,1.2549,0.70055,0.59161,0.64805,0.41693,2.30571,1.30725,2.29845,0.00926245,0.00926245,0.00926245
151,52712.1,1.36885,1.14335,1.25538,0.69954,0.59243,0.64813,0.41706,2.30527,1.30688,2.29748,0.0092575,0.0092575,0.0092575
152,53025.8,1.3657,1.14233,1.25379,0.70096,0.59183,0.64804,0.41709,2.30488,1.30643,2.2967,0.00925255,0.00925255,0.00925255
153,53337.2,1.36699,1.14007,1.25198,0.70081,0.5917,0.64806,0.41727,2.30448,1.3061,2.29514,0.0092476,0.0092476,0.0092476
154,53675.8,1.36399,1.13784,1.25227,0.69821,0.59273,0.6479,0.41728,2.30462,1.30576,2.2946,0.00924265,0.00924265,0.00924265
155,54022.6,1.36829,1.14123,1.25283,0.69823,0.59268,0.64802,0.4173,2.30423,1.30544,2.29323,0.0092377,0.0092377,0.0092377
156,54339.8,1.36631,1.13936,1.25227,0.70135,0.59116,0.64802,0.41754,2.30417,1.30496,2.2926,0.00923275,0.00923275,0.00923275
157,54672.1,1.36581,1.14331,1.2535,0.70052,0.59172,0.64841,0.41755,2.30386,1.30456,2.29261,0.0092278,0.0092278,0.0092278
158,54979.1,1.36574,1.14317,1.25224,0.70028,0.59136,0.64848,0.41753,2.3036,1.30462,2.29231,0.00922285,0.00922285,0.00922285
159,55321.8,1.35871,1.1331,1.24859,0.70003,0.59182,0.64856,0.41761,2.30351,1.30434,2.293,0.0092179,0.0092179,0.0092179
160,55669.9,1.36083,1.13531,1.25075,0.69964,0.59209,0.64859,0.41784,2.30327,1.30431,2.29309,0.00921295,0.00921295,0.00921295
161,56025.9,1.36661,1.13914,1.25183,0.70047,0.59234,0.64857,0.41779,2.30304,1.30432,2.29248,0.009208,0.009208,0.009208
162,56346.2,1.36244,1.13679,1.25003,0.70064,0.59197,0.64862,0.41773,2.30267,1.3042,2.29199,0.00920305,0.00920305,0.00920305
163,56664.9,1.3613,1.13294,1.24905,0.70088,0.59253,0.64867,0.41785,2.30208,1.30417,2.29055,0.0091981,0.0091981,0.0091981
164,56984.9,1.36478,1.13948,1.25345,0.70092,0.59268,0.64868,0.41796,2.30178,1.30395,2.29003,0.00919315,0.00919315,0.00919315
165,57315.6,1.36062,1.1339,1.24985,0.70106,0.59217,0.64864,0.41788,2.30135,1.30378,2.28908,0.0091882,0.0091882,0.0091882
166,57650.2,1.36076,1.13818,1.24846,0.70115,0.59234,0.64875,0.41809,2.30126,1.30345,2.28934,0.00918325,0.00918325,0.00918325
167,57990.4,1.3591,1.13115,1.24924,0.70025,0.59311,0.64897,0.41834,2.3009,1.30311,2.28961,0.0091783,0.0091783,0.0091783
168,58335.5,1.36192,1.13392,1.24956,0.70108,0.5924,0.64885,0.4183,2.30041,1.30338,2.28987,0.00917335,0.00917335,0.00917335
169,58666,1.3619,1.13353,1.24928,0.70164,0.59281,0.64904,0.41849,2.29997,1.30293,2.28929,0.0091684,0.0091684,0.0091684
170,59015,1.35879,1.13496,1.24789,0.70115,0.59321,0.64915,0.41857,2.29946,1.30299,2.28958,0.00916345,0.00916345,0.00916345
171,59357.3,1.36014,1.13431,1.2504,0.70116,0.59336,0.64901,0.4185,2.29902,1.30307,2.28916,0.0091585,0.0091585,0.0091585
172,59674.4,1.35782,1.13513,1.24779,0.70129,0.5935,0.64917,0.41852,2.29858,1.30281,2.28903,0.00915355,0.00915355,0.00915355
173,60020.4,1.35895,1.13458,1.2463,0.70074,0.59362,0.64906,0.41853,2.29831,1.30223,2.28832,0.0091486,0.0091486,0.0091486
174,60357.8,1.35892,1.13115,1.24759,0.70085,0.59424,0.64958,0.41872,2.29827,1.30189,2.28804,0.00914365,0.00914365,0.00914365
175,60686.9,1.36241,1.13373,1.24929,0.70116,0.59358,0.6495,0.41881,2.29819,1.30168,2.28766,0.0091387,0.0091387,0.0091387
176,61037.5,1.35733,1.13125,1.24601,0.70229,0.59342,0.64961,0.41896,2.29797,1.30125,2.28692,0.00913375,0.00913375,0.00913375
177,61354.7,1.35759,1.13391,1.24695,0.70124,0.59416,0.64978,0.41906,2.29773,1.30097,2.28633,0.0091288,0.0091288,0.0091288
178,61695.4,1.35558,1.1314,1.24612,0.70163,0.59437,0.65011,0.419,2.29743,1.30039,2.286,0.00912385,0.00912385,0.00912385
179,62022.2,1.35729,1.13238,1.24595,0.7007,0.5946,0.65014,0.41931,2.29707,1.30025,2.28453,0.0091189,0.0091189,0.0091189
180,62360,1.36016,1.13534,1.24841,0.70118,0.59413,0.65009,0.4193,2.29704,1.30026,2.28414,0.00911395,0.00911395,0.00911395
181,62696,1.35923,1.13085,1.24659,0.69993,0.59583,0.65023,0.41951,2.29681,1.29962,2.28282,0.009109,0.009109,0.009109
