                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     46,                 1.8177,                 2.1402,                 1.6116,                 1.8098,                 2.4368,                 1.5023,                0.28622,                0.23183,                0.15855,                0.06025,                0.06857,                 28.715,                0.06278,                0.07076,                 8.5025,                0.05735,              0.0095644,              0.0095644,              0.0095644
                     47,                  1.754,                 2.0827,                   1.56,                 1.6976,                 2.2139,                 1.4082,                 0.2676,                0.20069,                0.13964,                0.05858,                0.06525,                 9.0118,                 0.0611,                0.06917,                 3.3519,                 0.0567,              0.0095545,              0.0095545,              0.0095545
                     48,                 1.8457,                 2.1547,                 1.5871,                 1.7987,                 2.3899,                 1.4452,                0.22602,                0.13841,                 0.1059,                0.04247,                0.07028,                 23.296,                0.06408,                0.07042,                  5.534,                0.05802,              0.0095446,              0.0095446,              0.0095446
                     49,                 1.9646,                  2.296,                 1.6264,                 1.8661,                 2.4422,                 1.4293,                 0.1808,                0.17993,                 0.1016,                0.04198,                0.06505,                  34.49,                0.06103,                0.07129,                 8.2087,                0.05696,              0.0095347,              0.0095347,              0.0095347
                     50,                 1.8763,                 2.0739,                 1.6394,                 1.8005,                 2.3445,                 1.4591,                0.26012,                0.20415,                0.13838,                0.05454,                0.06824,                 7.7752,                0.06279,                0.06851,                 1.6964,                0.05641,              0.0095248,              0.0095248,              0.0095248
                     51,                 1.8438,                 2.0957,                 1.6161,                 1.7758,                 2.3664,                 1.4755,                0.25773,                0.19723,                0.14215,                 0.0599,                0.06625,                 1.6358,                0.06217,                0.06849,                0.67855,                0.05764,              0.0095149,              0.0095149,              0.0095149
                     52,                 1.8166,                  2.081,                 1.6086,                 1.7596,                  2.316,                 1.4806,                0.24729,                0.24221,                0.14095,                0.06156,                0.06615,                   0.19,                0.06069,                0.06723,                0.10507,                 0.0566,               0.009505,               0.009505,               0.009505
                     53,                 1.8504,                 2.1844,                 1.5815,                 1.8101,                 2.3983,                 1.4631,                0.30015,                0.23875,                 0.1802,                0.07256,                0.06619,                  0.273,                0.06026,                0.06787,                0.16507,                0.05605,              0.0094951,              0.0094951,              0.0094951
                     54,                 1.8869,                 2.0998,                 1.6353,                 1.8339,                 2.4077,                 1.5155,                 0.2093,                0.15917,                 0.1237,                0.05483,                0.06696,                0.28212,                0.06082,                0.06747,                0.14767,                 0.0562,              0.0094852,              0.0094852,              0.0094852
                     55,                 1.8381,                  2.089,                 1.5761,                 1.8054,                 2.3617,                 1.4468,                 0.2293,                0.17993,                0.10797,                0.04637,                0.06618,                 5.1559,                0.06087,                0.06727,                 1.7418,                 0.0561,              0.0094753,              0.0094753,              0.0094753
                     56,                 1.6661,                 1.9592,                 1.4555,                 1.6974,                 2.1514,                 1.3494,                0.24489,                0.18685,                 0.1359,                0.05461,                0.06891,                0.68956,                0.06177,                0.07048,                0.61911,                0.05728,              0.0094654,              0.0094654,              0.0094654
                     57,                 1.8872,                 2.0533,                 1.5749,                 1.8692,                 2.2412,                 1.4516,                0.21634,                0.19031,                0.12442,                0.05334,                0.06791,                 5.0449,                0.06061,                0.06991,                 1.5933,                0.05797,              0.0094555,              0.0094555,              0.0094555
                     58,                 1.8251,                 2.1156,                 1.6097,                 1.7923,                 2.3599,                 1.4778,                0.26191,                0.21799,                0.16654,                0.06943,                0.06701,                 2.1181,                0.06208,                0.07003,                0.73685,                0.05777,              0.0094456,              0.0094456,              0.0094456
                     59,                 1.7832,                 2.0408,                 1.5366,                 1.7095,                 2.2538,                 1.3995,                0.23594,                0.25431,                 0.1558,                0.06372,                0.06405,                0.67042,                 0.0594,                0.06813,                0.30996,                0.05559,              0.0094357,              0.0094357,              0.0094357
                     60,                 1.7016,                 1.9898,                 1.5451,                 1.6817,                 2.1965,                 1.4137,                0.16578,                0.13495,                0.06617,                0.03161,                0.06647,                  129.2,                0.06086,                0.06623,                 24.889,                0.05468,              0.0094258,              0.0094258,              0.0094258
                     61,                 1.8097,                 2.0783,                 1.5962,                 1.8068,                 2.3282,                 1.4975,                0.23545,                0.16609,                0.11598,                0.04985,                0.06398,                 37.074,                0.05938,                0.06757,                 10.706,                0.05499,              0.0094159,              0.0094159,              0.0094159
                     62,                 1.7585,                 2.0621,                 1.6192,                 1.7776,                 2.3062,                 1.5217,                 0.1511,                0.15225,                0.08202,                0.03784,                0.06379,                 24.087,                0.06052,                0.06511,                  6.436,                0.05557,               0.009406,               0.009406,               0.009406
