epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
216,4725.48,1.2578,1.01754,1.17635,0.44303,0.48097,0.36324,0.1648,0.24803,2.14592,0.21592,0.0078715,0.0078715,0.0078715
217,4746.79,1.23607,0.98257,1.1705,0.58364,0.42561,0.40545,0.18006,0.24157,0.40493,0.20949,0.0078616,0.0078616,0.0078616
218,4767.85,1.2278,0.98695,1.15674,0.4922,0.47059,0.41156,0.19363,0.24164,0.51591,0.21078,0.0078517,0.0078517,0.0078517
219,4789.09,1.23314,0.97464,1.15786,0.53452,0.46021,0.4048,0.18925,0.23646,0.32217,0.20812,0.0078418,0.0078418,0.0078418
220,4810.8,1.23477,0.99021,1.16314,0.57561,0.40484,0.40041,0.18575,0.24104,0.56925,0.21027,0.0078319,0.0078319,0.0078319
221,4831.08,1.21284,0.9375,1.1764,0.52154,0.48097,0.40757,0.18383,0.24409,0.68886,0.21099,0.007822,0.007822,0.007822
222,4851.59,1.23284,0.98653,1.16697,0.52034,0.48798,0.43703,0.1987,0.24194,0.7866,0.21427,0.0078121,0.0078121,0.0078121
223,4873.2,1.22369,0.9826,1.16853,0.60931,0.41869,0.41685,0.18676,0.24431,0.73717,0.21863,0.0078022,0.0078022,0.0078022
224,4896.63,1.24995,1.01658,1.17977,0.55849,0.39792,0.38815,0.17427,0.2411,1.29822,0.21189,0.0077923,0.0077923,0.0077923
225,4917.21,1.24454,0.97807,1.15545,0.48692,0.48097,0.43047,0.19494,0.24255,0.56163,0.21164,0.0077824,0.0077824,0.0077824
226,4938.27,1.23269,0.96599,1.15505,0.46337,0.51557,0.43453,0.19596,0.24765,0.96833,0.21409,0.0077725,0.0077725,0.0077725
227,4959.55,1.20663,0.97101,1.13776,0.49968,0.51903,0.4155,0.18546,0.24197,4.10506,0.20933,0.0077626,0.0077626,0.0077626
228,4980.49,1.25425,0.99175,1.16122,0.56623,0.42007,0.38712,0.17069,0.2439,13.7354,0.21438,0.0077527,0.0077527,0.0077527
229,5001.89,1.25286,0.98071,1.17803,0.47926,0.43945,0.35196,0.15915,0.24508,13.464,0.21684,0.0077428,0.0077428,0.0077428
230,5022.96,1.27173,1.00529,1.17466,0.47875,0.44291,0.38706,0.17602,0.24522,1.51823,0.21667,0.0077329,0.0077329,0.0077329
231,5044.08,1.21114,0.9681,1.17097,0.55506,0.42215,0.40815,0.18163,0.24642,1.02061,0.21764,0.007723,0.007723,0.007723
